City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
431,Laon,49.5667,3.6667,44.92,69,95,18.7,FR,overcast clouds,2022-04-07 22:24:27
432,Salalah,17.0151,54.0924,80.69,78,0,2.3,OM,clear sky,2022-04-07 22:23:24
433,Ascension,30.2169,-90.9001,72.0,24,0,12.66,US,clear sky,2022-04-07 22:24:28
434,Miami,25.7743,-80.1937,87.03,69,100,11.99,US,overcast clouds,2022-04-07 22:22:19
435,Vanimo,-2.6741,141.3028,78.08,88,100,4.07,PG,overcast clouds,2022-04-07 22:20:21
436,Salsomaggiore Terme,44.8148,9.9796,54.91,87,58,8.28,IT,broken clouds,2022-04-07 22:24:28
437,Tuni,17.35,82.55,75.87,89,1,2.3,IN,clear sky,2022-04-07 22:24:29
438,Gundlupet,11.8,76.6833,70.88,73,15,2.84,IN,few clouds,2022-04-07 22:24:29
439,Albury,-36.0833,146.9167,60.73,100,100,5.75,AU,overcast clouds,2022-04-07 22:24:29
440,Klyuchi,52.2667,79.1667,38.97,74,100,5.14,RU,overcast clouds,2022-04-07 22:24:30
441,Rio Grande,-32.035,-52.0986,68.95,85,100,10.56,BR,moderate rain,2022-04-07 22:24:30
442,Estelle,29.8458,-90.1067,73.99,28,0,12.66,US,clear sky,2022-04-07 22:22:19
443,Louis Trichardt,-23.0439,29.9032,64.51,84,30,14.18,ZA,scattered clouds,2022-04-07 22:24:31
444,Rock Springs,41.5875,-109.2029,56.64,10,0,9.22,US,clear sky,2022-04-07 22:24:31
445,Sabha,27.0377,14.4283,75.78,29,0,24.11,LY,clear sky,2022-04-07 22:24:32
446,Kutahya,39.4242,29.9833,49.44,76,2,14.97,TR,clear sky,2022-04-07 22:24:32
447,Pointe Michel,15.25,-61.3833,79.09,75,16,14.07,DM,few clouds,2022-04-07 22:24:32
448,Ponta Delgada,37.7333,-25.6667,59.72,94,75,11.5,PT,mist,2022-04-07 22:24:33
449,Port-Gentil,-0.7193,8.7815,80.64,88,45,15.19,GA,light rain,2022-04-07 22:24:33
450,Havre-Saint-Pierre,50.2334,-63.5986,39.56,60,0,5.75,CA,clear sky,2022-04-07 22:21:33
451,Surgut,61.25,73.4167,26.78,79,75,8.99,RU,shower snow,2022-04-07 22:25:34
452,Mananara,-16.1667,49.7667,74.57,94,58,5.06,MG,broken clouds,2022-04-07 22:25:34
453,Biak,-0.9131,122.8766,75.85,78,100,2.44,ID,overcast clouds,2022-04-07 22:25:34
454,Keti Bandar,24.1447,67.4497,80.02,73,3,11.39,PK,clear sky,2022-04-07 22:25:35
455,Namibe,-15.1961,12.1522,71.42,75,0,2.64,AO,clear sky,2022-04-07 22:25:35
456,Sibu,2.3,111.8167,73.71,94,40,2.3,MY,scattered clouds,2022-04-07 22:25:35
457,Cidreira,-30.1811,-50.2056,69.89,90,100,12.44,BR,overcast clouds,2022-04-07 22:20:49
458,Imuris,30.7833,-110.8667,89.8,5,0,4.43,MX,clear sky,2022-04-07 22:25:36
459,Dalby,-27.1833,151.2667,65.98,93,49,1.01,AU,scattered clouds,2022-04-07 22:25:36
460,Okhotsk,59.3833,143.3,24.37,92,100,9.51,RU,light snow,2022-04-07 22:25:37
461,Tabas,33.5959,56.9244,78.24,8,65,8.84,IR,broken clouds,2022-04-07 22:25:37
462,Samarai,-10.6167,150.6667,81.7,78,98,12.24,PG,overcast clouds,2022-04-07 22:22:41
463,Sur,22.5667,59.5289,85.57,40,0,9.8,OM,clear sky,2022-04-07 22:23:51
464,Fukue,32.6881,128.8419,59.94,60,0,9.93,JP,clear sky,2022-04-07 22:25:38
465,Port Macquarie,-31.4333,152.9167,67.89,82,92,10.07,AU,overcast clouds,2022-04-07 22:24:32
466,Channel-Port Aux Basques,47.5702,-59.1367,38.84,80,84,6.62,CA,broken clouds,2022-04-07 22:25:38
467,Lagos,6.5833,3.75,82.72,83,91,6.51,NG,light rain,2022-04-07 22:25:38
468,Pascagoula,30.3658,-88.5561,73.45,28,0,18.25,US,clear sky,2022-04-07 22:25:39
469,Katherine,-14.4667,132.2667,70.12,60,83,4.61,AU,broken clouds,2022-04-07 22:25:39
470,Susangerd,31.5608,48.1831,75.72,22,99,2.84,IR,overcast clouds,2022-04-07 22:25:40
471,Taoudenni,22.6783,-3.9836,85.62,9,0,10.33,ML,clear sky,2022-04-07 22:25:40
472,Pianco,-7.1981,-37.9292,82.44,57,97,3.15,BR,overcast clouds,2022-04-07 22:25:40
473,Olafsvik,64.8945,-23.7142,29.12,83,100,2.64,IS,light snow,2022-04-07 22:25:41
474,Mundo Nuevo,18.7,-95.5,76.62,80,91,30.53,MX,overcast clouds,2022-04-07 22:25:41
475,Maceio,-9.6658,-35.7353,76.44,88,75,4.61,BR,broken clouds,2022-04-07 22:24:01
476,Luocheng,29.3848,104.0286,60.48,69,98,0.98,CN,overcast clouds,2022-04-07 22:25:41
477,Yalvac,38.2956,31.1778,48.92,77,4,10.74,TR,clear sky,2022-04-07 22:25:42
478,Guiratinga,-16.3494,-53.7583,78.73,65,18,1.59,BR,few clouds,2022-04-07 22:25:42
479,Xinqing,48.2333,129.5,31.66,49,100,6.26,CN,overcast clouds,2022-04-07 22:25:42
480,Sylva,58.0348,56.7635,24.17,92,48,8.68,RU,scattered clouds,2022-04-07 22:25:21
481,Shenzhen,22.5455,114.0683,71.98,64,0,3.74,CN,clear sky,2022-04-07 22:25:43
482,Esil,51.9556,66.4042,29.79,87,41,8.43,KZ,scattered clouds,2022-04-07 22:25:43
483,Qostanay,53.1667,63.5833,34.09,93,0,4.47,KZ,clear sky,2022-04-07 22:25:44
484,Altamont,42.2068,-121.7372,78.78,15,0,5.75,US,clear sky,2022-04-07 22:25:44
485,Cookeville,36.1628,-85.5016,56.91,39,40,8.05,US,scattered clouds,2022-04-07 22:24:13
486,Omurtag,43.1,26.4167,46.06,85,90,13.69,BG,overcast clouds,2022-04-07 22:25:45
487,Moron,-34.6534,-58.6198,72.97,75,0,7.63,AR,clear sky,2022-04-07 22:25:45
488,Barillas,15.8036,-91.3158,76.64,51,82,4.76,GT,broken clouds,2022-04-07 22:25:45
489,Puteyets,65.1716,57.091,1.15,98,95,5.93,RU,overcast clouds,2022-04-07 22:25:46
490,Borogontsy,62.6683,131.1683,12.58,93,79,4.25,RU,broken clouds,2022-04-07 22:25:46
491,Zaltan,32.947,11.8665,59.9,61,0,7.83,LY,clear sky,2022-04-07 22:25:46
492,Dire,12.2833,-10.9667,92.23,13,68,1.45,ML,broken clouds,2022-04-07 22:25:47
493,Natal,-5.795,-35.2094,82.62,78,20,8.05,BR,few clouds,2022-04-07 22:25:47
494,Yablonovo,50.8523,37.3574,44.69,71,11,7.7,RU,few clouds,2022-04-07 22:25:48
495,San Policarpo,12.1791,125.5072,77.47,87,100,7.83,PH,moderate rain,2022-04-07 22:25:48
496,Araouane,18.9048,-3.5265,86.4,14,8,13.71,ML,clear sky,2022-04-07 22:26:48
497,Zyryanka,65.75,150.85,1.99,96,100,3.44,RU,overcast clouds,2022-04-07 22:26:49
498,Amberley,39.2048,-84.428,51.44,52,100,14.97,US,overcast clouds,2022-04-07 22:26:49
499,Teykovo,56.858,40.5369,37.9,99,100,8.37,RU,overcast clouds,2022-04-07 22:26:49
500,Yeghegnavan,39.838,44.6253,45.0,75,74,3.87,AM,broken clouds,2022-04-07 22:26:50
501,Krasnyy Yar,46.5331,48.3456,42.73,53,21,7.63,RU,few clouds,2022-04-07 22:26:50
502,Gold Coast,-28.0,153.4333,73.99,88,100,8.05,AU,overcast clouds,2022-04-07 22:26:51
503,Ucluelet,48.9329,-125.5528,54.09,71,100,1.01,CA,overcast clouds,2022-04-07 22:22:13
504,Lokoja,7.8024,6.743,84.47,69,53,11.95,NG,broken clouds,2022-04-07 22:26:51
505,Aktau,43.65,51.2,50.58,59,100,11.43,KZ,overcast clouds,2022-04-07 22:26:52
506,Dubbo,-32.25,148.6167,62.73,88,100,12.66,AU,overcast clouds,2022-04-07 22:26:52
507,Ola,59.5833,151.2833,25.14,85,100,8.03,RU,overcast clouds,2022-04-07 22:26:52
508,Kokoda,-8.8785,147.7407,79.27,77,93,0.4,PG,overcast clouds,2022-04-07 22:26:53
509,Gbarnga,6.9956,-9.4722,75.67,87,100,2.19,LR,overcast clouds,2022-04-07 22:26:53
510,Majene,-3.5403,118.9707,76.1,88,86,2.82,ID,overcast clouds,2022-04-07 22:26:53
511,Verkhnevilyuysk,63.4453,120.3167,-1.53,99,89,4.12,RU,overcast clouds,2022-04-07 22:21:56
512,Mtwara,-10.2667,40.1833,78.93,81,15,2.13,TZ,few clouds,2022-04-07 22:26:54
513,Harper,4.375,-7.7169,80.71,82,64,6.11,LR,broken clouds,2022-04-07 22:26:54
514,Shache,38.4167,77.2406,62.6,17,16,1.43,CN,few clouds,2022-04-07 22:26:55
515,Namatanai,-3.6667,152.4333,77.77,89,100,1.14,PG,moderate rain,2022-04-07 22:26:55
516,Hasaki,35.7333,140.8333,55.29,57,20,7.63,JP,few clouds,2022-04-07 22:26:55
517,Sarakhs,36.5449,61.1577,64.54,52,90,2.3,IR,overcast clouds,2022-04-07 22:26:56
518,Iqaluit,63.7506,-68.5145,17.33,72,40,2.3,CA,scattered clouds,2022-04-07 22:26:56
519,Palmeirais,-5.9778,-43.0633,79.14,81,100,2.68,BR,overcast clouds,2022-04-07 22:26:57
520,Dubai,25.2582,55.3047,82.33,36,0,2.3,AE,clear sky,2022-04-07 22:25:42
521,Jiaojiang,28.6803,121.4428,53.01,77,0,1.66,CN,clear sky,2022-04-07 22:26:57
522,Palatka,29.6486,-81.6376,81.23,75,56,6.87,US,broken clouds,2022-04-07 22:23:07
523,Bandar-E Anzali,37.4727,49.4622,48.31,83,18,5.93,IR,few clouds,2022-04-07 22:26:58
524,Rio Negrinho,-26.2544,-49.5183,64.94,96,100,4.36,BR,overcast clouds,2022-04-07 22:26:58
525,Genhe,50.7833,121.5167,31.05,98,100,2.8,CN,overcast clouds,2022-04-07 22:26:58
526,Colac,-38.3333,143.5833,60.84,76,100,8.46,AU,overcast clouds,2022-04-07 22:26:59
527,General Roca,-39.0333,-67.5833,69.62,35,28,10.94,AR,scattered clouds,2022-04-07 22:26:26
528,Artvin,41.1667,41.8333,47.79,88,67,5.48,TR,broken clouds,2022-04-07 22:26:59
529,Goundam,16.4145,-3.6708,90.79,11,2,16.64,ML,clear sky,2022-04-07 22:26:59
530,Bandikui,27.05,76.5667,81.75,8,0,1.07,IN,clear sky,2022-04-07 22:27:00
531,Bulgan,48.8125,103.5347,38.39,76,36,4.97,MN,scattered clouds,2022-04-07 22:27:00
532,Puerto Del Rosario,28.5004,-13.8627,64.15,59,75,17.27,ES,broken clouds,2022-04-07 22:27:00
533,Finschhafen,-6.6024,147.8681,78.26,84,100,5.99,PG,overcast clouds,2022-04-07 22:27:01
534,Bitkine,11.9801,18.2138,91.38,12,8,6.4,TD,clear sky,2022-04-07 22:27:01
535,Bac Lieu,9.285,105.7244,78.89,74,100,9.64,VN,overcast clouds,2022-04-07 22:27:02
536,Saint Anthony,45.0205,-93.218,34.93,85,100,18.41,US,overcast clouds,2022-04-07 22:26:55
537,Eureka,40.8021,-124.1637,71.13,66,100,5.01,US,overcast clouds,2022-04-07 22:23:01
538,Hihya,30.6713,31.588,78.01,15,72,10.02,EG,broken clouds,2022-04-07 22:27:02
539,Cornwall,45.0181,-74.7281,49.98,97,100,2.08,CA,light rain,2022-04-07 22:25:25
540,Monywa,22.1167,95.1333,87.93,37,97,3.31,MM,overcast clouds,2022-04-07 22:27:03
541,Hami,42.8,93.45,61.59,17,2,4.81,CN,clear sky,2022-04-07 22:27:03
542,Castrillon,43.3979,-6.7922,53.02,72,100,11.41,ES,overcast clouds,2022-04-07 22:27:04
543,Wyndham,37.6985,-77.6125,54.12,93,100,8.99,US,mist,2022-04-07 22:23:24
544,Wamba,8.9333,8.6,85.62,43,6,3.78,NG,clear sky,2022-04-07 22:28:04
545,Comodoro Rivadavia,-45.8667,-67.5,51.66,100,100,11.5,AR,light rain,2022-04-07 22:23:29
546,Puerto Leguizamo,-0.1934,-74.7819,78.75,87,97,1.5,CO,overcast clouds,2022-04-07 22:28:05
547,Tokmak,47.2514,35.7058,50.29,67,99,12.88,UA,overcast clouds,2022-04-07 22:28:05
548,Gwanda,-20.9333,29.0,71.4,66,7,14.99,ZW,clear sky,2022-04-07 22:28:05
549,Marrakesh,31.6315,-8.0083,62.67,67,20,8.05,MA,few clouds,2022-04-07 22:27:56
550,Padang,-0.9492,100.3543,73.45,71,98,2.89,ID,overcast clouds,2022-04-07 22:28:06
551,Vytegra,61.0064,36.4481,33.71,96,100,10.87,RU,light snow,2022-04-07 22:28:06
552,Male,4.1748,73.5089,84.15,74,20,4.61,MV,few clouds,2022-04-07 22:28:07
553,Paddhari,22.4333,70.6,84.97,40,30,7.67,IN,scattered clouds,2022-04-07 22:28:07
554,Frederico Westphalen,-27.3592,-53.3944,63.45,97,98,5.39,BR,overcast clouds,2022-04-07 22:28:07
555,Santa Ana,33.7456,-117.8678,100.94,6,0,12.66,US,clear sky,2022-04-07 22:26:53
556,San Luis,-33.295,-66.3356,76.96,32,12,10.0,AR,few clouds,2022-04-07 22:28:08
557,Hualmay,-11.0964,-77.6139,72.3,76,90,12.93,PE,overcast clouds,2022-04-07 22:28:08
558,Amambai,-23.1042,-55.2258,77.56,71,65,8.05,BR,broken clouds,2022-04-07 22:28:09
559,Aliaga,15.5167,120.8667,75.16,81,100,1.79,PH,overcast clouds,2022-04-07 22:28:09
560,Inuvik,68.3499,-133.7218,41.86,33,75,3.44,CA,broken clouds,2022-04-07 22:28:10
561,Silifke,36.3778,33.9344,65.08,80,100,5.73,TR,overcast clouds,2022-04-07 22:28:10
562,Hofn,64.2539,-15.2082,29.68,61,77,13.51,IS,broken clouds,2022-04-07 22:28:10
563,Mehamn,71.0357,27.8492,31.95,74,20,14.97,NO,few clouds,2022-04-07 22:28:11
564,Rodrigues Alves,-7.738,-72.6509,86.2,96,96,1.01,BR,overcast clouds,2022-04-07 22:28:11
565,La Seyne-Sur-Mer,43.0982,5.8847,62.55,74,100,8.99,FR,overcast clouds,2022-04-07 22:28:12
566,Bemidji,47.4736,-94.8803,36.18,67,75,21.85,US,light rain,2022-04-07 22:26:30
567,Churapcha,62.0025,132.4325,13.71,89,10,4.74,RU,clear sky,2022-04-07 22:28:12
568,Boa Esperanca,-21.09,-45.5658,72.18,79,82,2.71,BR,broken clouds,2022-04-07 22:23:51
569,Aklavik,68.2191,-135.0107,33.8,47,75,2.3,CA,broken clouds,2022-04-07 22:28:12
570,Akhmim,26.5622,31.745,82.6,10,12,5.28,EG,few clouds,2022-04-07 22:28:13
571,Kutum,14.2,24.6667,76.66,12,3,7.4,SD,clear sky,2022-04-07 22:28:13
572,Shiyan,32.6475,110.7781,61.03,77,0,2.84,CN,clear sky,2022-04-07 22:28:14
573,Makakilo City,21.3469,-158.0858,80.92,48,20,25.32,US,few clouds,2022-04-07 22:28:14
574,Morant Bay,17.8815,-76.4093,82.71,73,73,11.34,JM,broken clouds,2022-04-07 22:28:14
575,Matara,5.9485,80.5353,76.66,89,96,2.93,LK,overcast clouds,2022-04-07 22:28:15
576,Selu,19.4667,76.4667,86.07,21,2,4.25,IN,clear sky,2022-04-07 22:27:41
577,Praya,14.9215,-23.5087,70.34,78,20,12.66,CV,few clouds,2022-04-07 22:28:15
578,Qiongshan,20.0058,110.3542,66.18,100,40,2.24,CN,scattered clouds,2022-04-07 22:28:16
579,Lumut,4.2323,100.6298,75.22,94,20,0.0,MY,few clouds,2022-04-07 22:28:16
580,Stykkisholmur,65.0757,-22.7297,28.99,58,100,2.84,IS,overcast clouds,2022-04-07 22:28:17
581,Burnie,-41.0667,145.9167,54.48,80,17,10.29,AU,few clouds,2022-04-07 22:28:17
582,Grand Gaube,-20.0064,57.6608,79.2,87,10,4.0,MU,clear sky,2022-04-07 22:28:17
583,Harare,-17.8294,31.0539,62.67,61,15,6.53,ZW,few clouds,2022-04-07 22:28:18
584,San Juan,-31.5375,-68.5364,82.78,24,0,9.57,AR,clear sky,2022-04-07 22:28:18
585,Pasni,25.2631,63.471,79.86,66,0,10.16,PK,clear sky,2022-04-07 22:28:19
586,Clearlake,38.9582,-122.6264,89.58,18,80,3.83,US,broken clouds,2022-04-07 22:28:19
587,Nanjing,32.0617,118.7778,53.51,73,0,4.09,CN,clear sky,2022-04-07 22:26:39
588,Inhambane,-23.865,35.3833,75.43,88,61,6.44,MZ,light rain,2022-04-07 22:29:20
589,Bulaevo,54.9056,70.4439,37.4,89,100,12.75,KZ,overcast clouds,2022-04-07 22:29:20
590,Columbus,39.9612,-82.9988,53.33,49,75,19.57,US,broken clouds,2022-04-07 22:25:57
591,Kafue,-15.7691,28.1814,66.63,91,99,1.63,ZM,overcast clouds,2022-04-07 22:29:20
592,Victor Rosales,22.95,-102.7,83.53,13,75,6.91,MX,broken clouds,2022-04-07 22:29:21
593,Vung Tau,10.346,107.0843,77.81,82,100,8.55,VN,overcast clouds,2022-04-07 22:29:21
594,Zabid,14.1951,43.3152,80.67,68,0,3.09,YE,clear sky,2022-04-07 22:29:22
595,Awjilah,29.1081,21.2869,65.12,52,14,19.69,LY,few clouds,2022-04-07 22:29:22
596,Kuragino,53.8975,92.6725,33.94,79,22,4.07,RU,few clouds,2022-04-07 22:29:22
597,Bakel,14.905,-12.4568,95.81,12,53,8.79,SN,broken clouds,2022-04-07 22:29:23
598,Lakhimpur,27.95,80.7667,75.81,13,0,4.12,IN,clear sky,2022-04-07 22:29:23
599,Takoradi,4.8845,-1.7554,81.57,83,72,8.7,GH,broken clouds,2022-04-07 22:28:54
600,Shimoda,34.6667,138.95,59.11,71,0,6.06,JP,clear sky,2022-04-07 22:29:23
601,Pombas,17.1503,-25.0201,67.78,80,22,14.81,CV,few clouds,2022-04-07 22:29:24
602,Mlawa,53.1128,20.3841,48.16,80,99,19.48,PL,overcast clouds,2022-04-07 22:29:24
603,Hatillo,18.4863,-66.8254,80.11,79,26,8.01,PR,scattered clouds,2022-04-07 22:29:25
604,Necochea,-38.5473,-58.7368,59.59,81,94,13.33,AR,overcast clouds,2022-04-07 22:29:25
605,Quatre Cocos,-20.2078,57.7625,78.91,84,47,14.09,MU,light rain,2022-04-07 22:29:25
606,Bahir Dar,11.5936,37.3908,67.77,53,68,4.85,ET,broken clouds,2022-04-07 22:29:26
607,Ambilobe,-13.2,49.05,74.25,94,96,2.15,MG,overcast clouds,2022-04-07 22:29:26
608,Kumluca,36.3703,30.2869,61.66,84,82,3.38,TR,light rain,2022-04-07 22:29:26
609,Kuryk,43.2,51.65,57.43,54,96,9.28,KZ,overcast clouds,2022-04-07 22:29:27
610,Timaru,-44.4,171.25,57.07,66,1,5.01,NZ,clear sky,2022-04-07 22:29:27
611,Pemangkat,1.1667,108.9667,79.2,81,100,5.57,ID,overcast clouds,2022-04-07 22:29:28
612,Poum,-20.2333,164.0167,81.64,80,100,17.6,NC,overcast clouds,2022-04-07 22:29:28
613,Memaliaj,40.3517,19.9803,50.43,93,64,3.62,AL,broken clouds,2022-04-07 22:29:28
614,Douglas,41.3,-96.167,40.93,63,100,25.32,US,overcast clouds,2022-04-07 22:26:17
615,Dabat,12.9842,37.765,60.93,32,39,6.35,ET,scattered clouds,2022-04-07 22:29:29
616,Fairbanks,64.8378,-147.7164,42.76,45,0,4.61,US,clear sky,2022-04-07 22:29:29
617,Baghmara,23.795,86.2085,77.16,27,30,1.92,IN,scattered clouds,2022-04-07 22:29:30
618,Chiang Rai,19.9167,99.9167,76.98,96,0,2.3,TH,clear sky,2022-04-07 22:29:30
619,Letterkenny,54.95,-7.7333,36.23,89,13,4.54,IE,few clouds,2022-04-07 22:29:31
620,Kabinda,-6.1333,24.4833,68.16,92,94,2.93,CD,moderate rain,2022-04-07 22:29:31
621,Nikki,9.9401,3.2108,88.99,38,51,9.71,BJ,broken clouds,2022-04-07 22:29:31
622,Springfield,37.2153,-93.2982,48.92,60,100,18.41,US,overcast clouds,2022-04-07 22:25:23
623,Sioux Lookout,50.1001,-91.917,37.47,48,100,9.22,CA,overcast clouds,2022-04-07 22:29:32
624,Port Blair,11.6667,92.75,78.84,94,40,2.3,IN,thunderstorm,2022-04-07 22:29:32
625,Birjand,32.8663,59.2211,61.27,10,0,6.91,IR,clear sky,2022-04-07 22:29:32
626,Watertown,42.3709,-71.1828,50.36,75,100,17.27,US,overcast clouds,2022-04-07 22:29:33
627,Balabac,7.9868,117.0645,77.54,87,100,6.91,PH,overcast clouds,2022-04-07 22:29:33
628,Betamcherla,15.4667,78.1667,79.48,44,85,8.63,IN,overcast clouds,2022-04-07 22:29:34
629,Hobyo,5.3505,48.5268,82.26,75,47,11.43,SO,scattered clouds,2022-04-07 22:29:34
630,Makat,47.6469,53.3463,51.33,58,25,9.95,KZ,scattered clouds,2022-04-07 22:29:35
631,Miraflores,19.2167,-98.8083,77.76,23,98,6.11,MX,overcast clouds,2022-04-07 22:29:35
632,El Castillo,19.5333,-96.85,69.75,54,75,7.99,MX,broken clouds,2022-04-07 22:30:35
633,Marmarion,38.0484,24.3204,62.74,74,0,7.38,GR,clear sky,2022-04-07 22:30:36
634,Yarada,17.65,83.2667,79.12,94,20,2.3,IN,mist,2022-04-07 22:30:36
635,Megion,61.0296,76.1136,32.02,97,99,7.54,RU,light snow,2022-04-07 22:30:37
636,Ellensburg,46.9965,-120.5479,65.57,30,0,5.75,US,clear sky,2022-04-07 22:30:37
637,Inirida,3.8653,-67.9239,76.42,93,93,2.53,CO,overcast clouds,2022-04-07 22:30:37
638,Karratha,-20.7377,116.8463,84.07,51,2,8.23,AU,clear sky,2022-04-07 22:30:38
639,Mata,40.683,-7.4592,50.94,86,95,9.17,PT,overcast clouds,2022-04-07 22:30:38
640,Red Bluff,40.1785,-122.2358,91.53,11,0,0.0,US,clear sky,2022-04-07 22:30:38
641,Taiyuan,37.8694,112.5603,40.86,56,0,2.24,CN,clear sky,2022-04-07 22:30:39
642,Berea,41.3662,-81.8543,52.75,55,75,23.02,US,broken clouds,2022-04-07 22:30:39
643,Hof,50.3167,11.9167,44.46,63,40,18.99,DE,scattered clouds,2022-04-07 22:30:39
644,Yerbogachen,61.2767,108.0108,26.19,94,100,8.97,RU,overcast clouds,2022-04-07 22:30:40
645,Emerald,-23.5333,148.1667,73.54,64,3,9.22,AU,clear sky,2022-04-07 22:29:13
646,Okato,-39.2,173.8833,58.68,65,5,7.47,NZ,clear sky,2022-04-07 22:30:40
647,Presidencia Roque Saenz Pena,-26.7852,-60.4388,66.2,97,86,8.5,AR,overcast clouds,2022-04-07 22:30:41
648,Sangar,63.9242,127.4739,17.29,91,96,2.91,RU,overcast clouds,2022-04-07 22:30:41
